ChannelID,subs,nvideos,views,Category,Language,Type
Y0598,85280,50,5906,news,Chinese,NGO
Y0599,19978,7,7372,food,English,Goverment
Y0600,70272,43,37177,food,English,Goverment
Y0601,132913,77,172400,food,Chinese,Individual
Y0602,142733,55,88412,travel,English,Individual
Y0603,65487,28,87199,gaming,Japanese,Corperate
Y0604,99969,2,146879,food,Chinese,NGO
Y0605,174449,99,189394,music,Franch,Goverment
Y0606,52181,61,22058,music,Chinese,NGO
Y0607,35468,83,20072,news,English,Goverment
Y0608,79503,19,39608,gaming,English,NGO
Y0609,64488,26,494,gaming,Spanish,Individual
Y0610,74399,97,39399,travel,English,NGO
Y0611,160968,8,177383,food,English,NGO
Y0612,161474,25,141482,news,English,Corperate
Y0613,57795,51,62663,travel,Chinese,Individual
Y0614,120170,49,90126,food,Russia,Individual
Y0615,74289,6,101684,music,Spanish,Goverment
Y0616,65215,77,14312,travel,English,Goverment
Y0617,143937,54,119191,music,English,Individual
Y0618,137730,57,26027,gaming,English,NGO
Y0619,34399,7,37741,food,Chinese,Goverment
Y0620,50072,48,19550,food,English,Goverment
Y0621,118987,33,57166,food,Russia,Goverment
Y0622,109822,61,101526,travel,Russia,Individual
Y0623,104645,81,71337,travel,English,NGO
Y0624,38966,52,51061,food,English,NGO
Y0625,71429,37,45183,news,English,Goverment
Y0626,106260,36,4512,gaming,English,Goverment
Y0627,5114,36,2997,food,English,NGO
Y0628,90804,71,69497,food,English,Individual
Y0629,88464,72,113952,news,Japanese,Individual
Y0630,66539,77,4651,travel,English,Corperate
Y0631,30722,21,5758,food,English,Corperate
Y0632,68851,26,6783,music,English,Individual
Y0633,95066,89,2238,news,Russia,Goverment
Y0634,47034,91,7105,gaming,Russia,Individual
Y0635,111731,61,19910,gaming,English,Goverment
Y0636,193041,39,253118,travel,English,Individual
Y0637,143950,67,30884,travel,Franch,Individual
Y0638,117014,95,26121,music,Franch,Individual
Y0639,84931,66,56836,gaming,English,Individual
Y0640,78884,83,76283,music,Franch,Corperate
Y0641,149490,49,196171,food,English,Corperate
Y0642,94660,64,80901,music,Russia,Individual
Y0643,86848,46,22802,food,Franch,NGO
Y0644,123962,17,11598,travel,English,Individual
Y0645,163257,75,7021,gaming,Spanish,NGO
Y0646,41335,82,40323,food,Russia,Individual
Y0647,188966,65,82944,gaming,English,Individual
Y0648,171844,31,194015,gaming,English,Individual
Y0649,26432,51,28596,gaming,Russia,Individual
Y0650,87627,73,123791,gaming,English,Individual
Y0651,127624,84,77014,gaming,English,Individual
Y0652,119363,61,128701,travel,Russia,NGO
Y0653,186784,88,70923,music,Spanish,Individual
Y0654,158732,78,188171,music,English,Individual
Y0655,42943,14,60424,travel,Spanish,Goverment
Y0656,185377,25,189057,food,English,Individual
Y0657,177186,65,204508,music,English,NGO
Y0658,118173,59,169297,travel,English,NGO
Y0659,103614,24,10022,music,Spanish,Goverment
Y0660,30815,73,12610,gaming,Franch,Individual
Y0661,72566,59,64087,news,English,NGO
Y0662,118845,87,142341,music,English,Goverment
Y0663,149398,16,217536,news,English,Individual
Y0664,138376,31,52621,gaming,English,Individual
Y0665,94281,68,56873,music,Spanish,Goverment
Y0666,144799,86,216305,gaming,Japanese,Individual
Y0667,76380,16,63964,music,Franch,Goverment
Y0668,187548,84,81586,gaming,Franch,Corperate
Y0669,1,62,142,travel,English,Goverment
Y0670,43778,73,19395,food,Japanese,Goverment
Y0671,66741,81,12282,gaming,Franch,NGO
Y0672,12084,52,16284,music,English,NGO
Y0673,118318,56,5954,gaming,Franch,NGO
Y0674,75889,7,22057,music,English,NGO
Y0675,85911,18,124422,travel,Chinese,Individual
Y0676,134262,56,45032,music,Spanish,NGO
Y0677,78689,53,94470,travel,Russia,Individual
Y0678,141576,99,167760,gaming,Chinese,Goverment
Y0679,154277,49,133590,travel,Chinese,Goverment
Y0680,141058,62,95653,music,Japanese,Corperate
Y0681,105938,66,67923,food,English,Goverment
Y0682,119884,71,25457,news,Spanish,NGO
Y0683,140870,4,45466,gaming,English,Individual
Y0684,55597,97,63492,music,Chinese,Goverment
Y0685,132146,90,162983,food,English,Individual
Y0686,46282,68,18632,gaming,English,NGO
Y0687,151404,10,33908,gaming,Chinese,Individual
Y0688,93288,68,6486,news,Spanish,NGO
Y0689,67902,56,29474,gaming,Russia,Goverment
Y0690,130018,43,170477,gaming,Russia,Individual
Y0691,111069,32,95577,music,Japanese,NGO
Y0692,157709,16,74151,travel,English,Goverment
Y0693,132521,2,29742,news,Franch,NGO
Y0694,71341,96,49259,news,Franch,Individual
Y0695,206001,4,291444,travel,English,Individual
Y0696,109331,12,109617,music,Chinese,NGO
Y0697,107802,9,67462,news,Chinese,Goverment
Y0698,143818,86,154385,gaming,English,Goverment
Y0699,61319,37,46686,news,English,Corperate
Y0700,39399,77,42294,food,English,Individual
Y0701,109800,89,41626,food,Franch,NGO
Y0702,138082,74,202028,news,English,Individual
Y0703,18008,94,9371,gaming,Chinese,Goverment
Y0704,77756,75,56885,food,English,Individual
Y0705,134131,5,109802,news,Spanish,Individual
Y0706,172503,69,223899,food,English,Individual
Y0707,107997,75,135592,news,English,Goverment
Y0708,103253,24,149351,food,Spanish,NGO
Y0709,72873,19,65050,news,Chinese,Goverment
Y0710,225885,69,73983,news,Russia,Goverment
Y0711,57695,38,7586,travel,Chinese,Individual
Y0712,125694,80,159499,music,English,NGO
Y0713,96152,82,132810,gaming,English,Individual
Y0714,118885,27,26129,music,Russia,Individual
Y0715,119117,71,73611,news,English,Individual
Y0716,222665,60,146995,food,English,Goverment
Y0717,39747,23,57996,music,English,NGO
Y0718,74956,55,16422,travel,Chinese,Individual
Y0719,171218,95,174578,music,Franch,Individual
Y0720,84757,29,57969,travel,Franch,Individual
Y0721,77932,26,33054,music,Japanese,Individual
Y0722,134451,57,44261,food,Russia,Individual
Y0723,120015,65,15271,food,English,Goverment
Y0724,1,37,0,music,Chinese,Corperate
Y0725,61378,21,24418,music,English,NGO
Y0726,166671,69,245353,gaming,Franch,Goverment
Y0727,146829,6,17261,gaming,English,NGO
Y0728,14864,83,17998,music,Chinese,Individual
Y0729,1,49,568,news,English,Corperate
Y0730,52189,79,36899,music,English,Corperate
Y0731,66573,41,29752,music,English,NGO
Y0732,144161,79,86785,travel,English,NGO
Y0733,30718,53,15368,travel,Russia,Individual
Y0734,33901,85,26828,food,Franch,NGO
Y0735,153443,43,205528,travel,Japanese,Individual
Y0736,62480,45,62759,travel,English,NGO
Y0737,34077,26,33493,gaming,English,Goverment
Y0738,127641,18,147727,gaming,English,NGO
Y0739,109904,74,82897,music,English,NGO
Y0740,105462,10,119519,news,Franch,NGO
Y0741,50816,68,7080,food,Spanish,NGO
Y0742,42748,55,47597,travel,Spanish,Goverment
Y0743,85474,81,82339,music,Japanese,Individual
Y0744,105652,50,43842,gaming,English,NGO
Y0745,146257,45,178899,music,Chinese,NGO
Y0746,95107,32,18572,food,English,Individual
Y0747,95538,48,25571,food,English,NGO
Y0748,79747,69,70889,travel,English,Corperate
Y0749,34067,37,15456,food,English,Individual
Y0750,166872,52,166918,gaming,Franch,Individual
Y0751,139746,22,66495,news,English,NGO
Y0752,102564,71,114733,travel,Russia,Goverment
Y0753,129988,35,125262,music,Russia,Corperate
Y0754,60152,24,4343,news,English,Goverment
Y0755,217570,31,42482,food,English,NGO
Y0756,115764,10,37635,travel,Chinese,Goverment
Y0757,128812,47,69118,music,Franch,Goverment
Y0758,105445,66,75428,food,English,NGO
Y0759,77003,19,7107,food,English,Goverment
Y0760,39785,4,57125,gaming,English,Individual
Y0761,95554,16,37921,food,Chinese,Individual
Y0762,21056,85,17268,gaming,Russia,Individual
Y0763,120633,26,112464,news,Franch,Goverment
Y0764,171373,84,240524,music,English,NGO
Y0765,105294,30,109737,travel,English,Corperate
Y0766,111930,24,68160,news,Spanish,NGO
Y0767,129900,72,73792,news,Russia,NGO
Y0768,111705,93,73413,food,English,Individual
Y0769,113912,55,35130,travel,English,Individual
Y0770,98102,45,96395,gaming,Chinese,Corperate
Y0771,77454,14,46588,music,Chinese,Corperate
Y0772,43696,95,30989,music,Chinese,NGO
Y0773,112217,3,118214,music,English,Individual
Y0774,90558,4,61442,travel,English,Individual
Y0775,137068,61,178882,news,Russia,Corperate
Y0776,108174,34,91780,news,Japanese,NGO
Y0777,89553,40,85781,food,English,NGO
Y0778,80708,19,77385,travel,English,Corperate
Y0779,91233,58,122336,travel,Chinese,Goverment
Y0780,53673,49,40830,food,Franch,Individual
Y0781,125133,19,117409,travel,Chinese,NGO
Y0782,16173,68,16494,gaming,English,Goverment
Y0783,79436,2,28338,food,Russia,NGO
Y0784,96556,76,25740,music,English,Individual
Y0785,52915,9,77043,food,Franch,NGO
Y0786,19403,54,13699,music,Spanish,Goverment
Y0787,10051,34,5653,travel,Spanish,Individual
Y0788,154632,11,154835,food,Russia,NGO
Y0789,88948,36,50403,news,English,Goverment
Y0790,129285,97,120688,food,English,NGO
Y0791,54139,85,5806,news,English,Corperate
Y0792,41938,20,12932,gaming,Chinese,NGO
Y0793,74631,31,5527,travel,English,Individual
Y0794,108009,41,103010,news,Franch,Individual
Y0795,145081,49,27061,gaming,Russia,Goverment
Y0796,99272,38,70059,food,English,Individual
Y0797,60546,34,67963,food,English,Individual
Y0798,22372,23,20923,gaming,English,Individual
Y0799,25578,40,26203,music,English,Individual
Y0800,126863,31,103235,travel,Chinese,NGO
Y0801,80044,29,94563,travel,Chinese,Corperate
Y0802,120534,19,53588,travel,English,Goverment
Y0803,48690,38,66924,food,Russia,Individual
Y0804,151430,88,104266,gaming,English,Individual
Y0805,54898,2,50416,music,Chinese,Individual
Y0806,60385,64,26111,news,Japanese,NGO
Y0807,27877,91,32415,music,Spanish,NGO
Y0808,32142,61,652,gaming,Japanese,Individual
Y0809,176640,94,187803,news,Russia,NGO
Y0810,119039,94,98925,gaming,English,Individual
Y0811,84062,25,23124,music,English,NGO
Y0812,122736,38,129415,food,Franch,Individual
Y0813,78079,41,84041,food,Chinese,Individual
Y0814,32664,36,21119,music,Chinese,Corperate
Y0815,106830,85,43944,travel,English,Corperate
Y0816,161686,17,178779,music,Franch,Individual
Y0817,173288,79,193869,news,English,Individual
Y0818,108428,73,103277,music,Russia,Goverment
Y0819,163523,58,220347,music,Franch,Individual
Y0820,179273,28,42434,food,English,NGO
Y0821,93817,1,94746,food,Spanish,Corperate
Y0822,20552,47,14041,travel,Russia,Goverment
Y0823,109853,22,161769,music,Franch,Individual
Y0824,129223,8,37785,news,Spanish,NGO
Y0825,60185,55,961,music,English,Individual
Y0826,159839,42,216614,gaming,English,NGO
Y0827,89824,68,88240,music,English,Individual
Y0828,134668,99,78010,food,English,NGO
Y0829,137809,26,158055,travel,Russia,Individual
Y0830,15626,16,13070,travel,English,Corperate
Y0831,123952,28,45309,music,Franch,Individual
Y0832,68288,48,2342,food,Japanese,Individual
Y0833,78420,30,64090,news,English,Goverment
Y0834,136794,20,145522,news,Franch,Goverment
Y0835,51867,86,25146,travel,English,NGO
Y0836,96370,7,103863,travel,English,NGO
Y0837,132404,39,73453,music,Japanese,NGO
Y0838,101659,65,120785,gaming,English,Individual
Y0839,106423,99,32713,music,English,NGO
Y0840,140236,81,120933,food,Japanese,Corperate
Y0841,56233,3,56557,food,Spanish,NGO
Y0842,172060,54,207800,food,English,Goverment
Y0843,111429,98,157566,food,English,Individual
Y0844,24316,29,35493,food,Franch,Goverment
Y0845,38472,82,11100,music,Franch,NGO
Y0846,154147,57,111708,news,Spanish,Goverment
Y0847,105621,10,96602,gaming,English,Individual
Y0848,136654,94,3107,music,Chinese,Individual
Y0849,92207,83,79044,travel,English,Individual
Y0850,184778,53,86166,music,Russia,Goverment
Y0851,35121,19,40076,gaming,English,NGO
Y0852,86986,63,17755,news,Russia,Goverment
Y0853,18791,79,18577,gaming,Russia,NGO
Y0854,139697,90,102519,travel,Spanish,NGO
Y0855,1,13,0,music,Franch,Corperate
Y0856,117551,83,25309,gaming,English,Individual
Y0857,101904,72,152408,music,Russia,Individual
Y0858,187818,84,29646,music,English,Individual
Y0859,108651,64,130257,food,English,NGO
Y0860,99610,18,76996,gaming,English,NGO
Y0861,109641,98,80593,gaming,English,NGO
Y0862,126038,81,157585,news,English,Individual
Y0863,98062,16,84343,food,English,Individual
Y0864,114226,71,124441,travel,Spanish,Individual
Y0865,16575,58,24902,music,Russia,Goverment
Y0866,1,87,916,food,Chinese,NGO
Y0867,111859,18,157364,music,Russia,Corperate
Y0868,135043,2,35369,gaming,English,Individual
Y0869,65332,82,97500,news,English,Individual
Y0870,80593,53,80355,travel,Franch,NGO
Y0871,187416,56,8390,music,English,Goverment
Y0872,215294,40,88960,news,Spanish,Individual
Y0873,57730,35,41589,music,English,Individual
Y0874,136420,65,189431,gaming,English,NGO
Y0875,79701,15,97920,news,English,NGO
Y0876,92353,87,111340,travel,Japanese,Goverment
Y0877,67160,86,50722,food,Russia,NGO
Y0878,198936,63,283545,travel,Chinese,Goverment
Y0879,33417,38,35459,news,English,Individual
Y0880,94159,54,128946,news,English,NGO
Y0881,55820,76,7699,music,English,Corperate
Y0882,164511,30,147224,news,English,NGO
Y0883,169277,43,216631,news,Franch,NGO
Y0884,153265,73,184375,food,English,Goverment
Y0885,148850,37,189719,news,Spanish,NGO
Y0886,44352,4,34494,travel,Chinese,Corperate
Y0887,52196,60,42323,travel,Spanish,NGO
Y0888,75739,23,5877,gaming,Franch,Goverment
Y0889,157644,98,83102,food,English,NGO
Y0890,116830,13,118898,news,English,NGO
Y0891,32555,17,12817,food,Russia,Individual
Y0892,112071,57,34737,food,English,Individual
Y0893,143209,36,41448,news,English,Individual
Y0894,154615,42,30307,music,English,Goverment
Y0895,84073,29,106937,music,Chinese,NGO
Y0896,94781,75,23778,travel,Franch,Corperate
Y0897,91365,15,39732,travel,Chinese,Goverment
Y0898,138279,64,189587,news,English,NGO
Y0899,100243,85,72388,music,Franch,Goverment
Y0900,136366,80,145660,music,Franch,Individual
Y0901,157362,95,185180,travel,English,Goverment
Y0902,97838,44,99869,gaming,English,Individual
Y0903,58375,61,14885,music,Spanish,Individual
Y0904,137249,93,64587,news,English,Individual
Y0905,116663,32,158064,gaming,English,Goverment
Y0906,76745,55,5284,food,Russia,NGO
Y0907,83897,64,118542,gaming,Chinese,NGO
Y0908,148794,99,86374,music,English,Goverment
Y0909,79827,69,38102,news,Chinese,Individual
Y0910,106694,82,72723,food,English,Individual
Y0911,101163,72,8064,travel,English,Individual
Y0912,30810,19,28063,gaming,English,Goverment
Y0913,163578,12,151458,food,Chinese,Individual
Y0914,92427,7,15666,travel,English,Individual
Y0915,170577,23,30638,news,Franch,NGO
Y0916,96529,96,91512,music,Spanish,Goverment
Y0917,122461,39,36761,music,Japanese,Goverment
Y0918,17537,89,24558,travel,Chinese,NGO
Y0919,102283,25,32338,news,Franch,NGO
Y0920,36453,32,43204,news,Chinese,NGO
Y0921,78745,75,86000,news,Japanese,Individual
Y0922,187489,41,268154,news,Japanese,NGO
Y0923,184842,55,141617,travel,English,Individual
Y0924,104915,21,92384,music,Franch,Individual
Y0925,33393,12,10211,music,Chinese,NGO
Y0926,159942,29,125380,music,Russia,Goverment
Y0927,71261,42,29443,food,English,Corperate
Y0928,69586,79,95581,gaming,English,Individual
Y0929,126221,26,120335,news,Spanish,Individual
Y0930,187856,74,227738,gaming,English,Individual
Y0931,65684,23,97208,gaming,English,Individual
Y0932,19183,91,15751,gaming,Japanese,Corperate
Y0933,113193,2,169651,food,English,Individual
Y0934,71136,67,40498,food,English,Goverment
Y0935,75810,6,112458,news,Russia,NGO
Y0936,38702,59,677,gaming,Chinese,Goverment
Y0937,97260,24,140529,food,English,NGO
Y0938,107111,24,65872,news,English,Goverment
Y0939,93099,29,8083,gaming,Franch,Goverment
Y0940,43749,7,59813,food,English,NGO
Y0941,161363,16,57647,travel,Franch,NGO
Y0942,159155,80,219710,music,English,Individual
Y0943,62691,51,37228,music,English,Individual
Y0944,152426,54,84260,gaming,Chinese,Individual
Y0945,127461,46,149036,gaming,Japanese,Individual
Y0946,1,61,829,news,English,NGO
Y0947,116353,91,131323,news,Spanish,Goverment
Y0948,132392,46,130055,news,Russia,Corperate
Y0949,43177,92,43354,travel,English,NGO
Y0950,198745,14,264139,news,English,Goverment
Y0951,110929,82,141191,food,Japanese,Individual
Y0952,189984,7,73753,gaming,English,Individual
Y0953,120430,22,27132,music,Franch,Goverment
Y0954,51210,83,57293,gaming,Franch,NGO
Y0955,112922,79,117206,food,English,NGO
Y0956,1810,88,431,news,Spanish,Individual
Y0957,102797,79,129985,travel,English,Individual
Y0958,164815,94,215371,news,English,Corperate
Y0959,94924,16,77191,travel,English,NGO
Y0960,145106,66,74377,music,English,NGO
Y0961,64571,15,26113,music,English,Goverment
Y0962,108296,58,154538,food,Spanish,NGO
Y0963,115626,97,100457,gaming,Chinese,NGO
Y0964,118884,95,87713,news,English,Individual
Y0965,108578,35,70047,travel,English,Individual
Y0966,126139,35,139612,travel,English,NGO
Y0967,56587,46,53851,food,English,NGO
Y0968,62969,15,73317,gaming,English,Individual
Y0969,123166,13,83312,news,Russia,Goverment
Y0970,14772,48,12752,music,English,Individual
Y0971,137367,78,129143,music,English,Goverment
Y0972,82033,48,85662,food,English,Individual
Y0973,166395,54,107866,travel,English,NGO
Y0974,48408,86,59149,gaming,English,Individual
Y0975,127528,16,67237,food,Russia,Individual
Y0976,27570,65,35207,news,Japanese,Goverment
Y0977,76079,30,17038,food,English,Individual
Y0978,150692,23,153672,music,English,Goverment
Y0979,66968,84,5114,travel,Spanish,Individual
Y0980,106321,50,125890,food,English,Goverment
Y0981,80311,52,30497,music,English,Corperate
Y0982,137028,39,116172,news,Chinese,Goverment
Y0983,142313,60,114642,music,Franch,NGO
Y0984,102070,93,152317,gaming,Chinese,Goverment
Y0985,141757,26,201310,travel,Franch,Corperate
Y0986,56327,15,52612,music,English,Individual
Y0987,90163,33,117220,music,English,Individual
Y0988,82792,70,25606,travel,English,NGO
Y0989,92750,51,106851,news,English,Individual
Y0990,180166,16,251515,travel,Chinese,Corperate
Y0991,97109,90,12236,music,English,Goverment
Y0992,72463,80,96457,travel,Japanese,Goverment
Y0993,86639,2,94640,news,English,Goverment
Y0994,93135,16,2087,music,English,NGO
Y0995,124072,75,146003,food,English,Individual
Y0996,30722,88,45014,gaming,English,Goverment
Y0997,72011,93,27862,gaming,English,Individual
Y0998,116705,41,14700,gaming,Spanish,Individual
Y0999,64891,66,45268,travel,English,Goverment
Y1000,82961,18,44646,music,Spanish,Individual
Y1001,126715,28,48149,gaming,Spanish,NGO
Y1002,140464,98,158200,travel,Russia,Individual
Y1003,79174,29,96278,news,English,Individual
Y1004,138833,6,194627,news,English,Corperate
Y1005,84543,61,86272,news,Japanese,NGO
Y1006,12390,80,12246,music,English,Individual
Y1007,22088,87,27956,travel,Japanese,Goverment
Y1008,198801,8,269105,news,Franch,Individual
Y1009,133929,89,101088,news,English,Individual
Y1010,163711,1,72614,gaming,English,NGO
Y1011,53583,40,16307,gaming,Japanese,Individual
Y1012,127391,80,130704,news,English,NGO
Y1013,48799,6,22078,gaming,English,Individual
Y1014,138453,70,4680,music,English,Individual
Y1015,44239,98,29380,news,English,NGO
Y1016,82768,26,40471,news,Japanese,Goverment
Y1017,15940,4,14252,food,Russia,NGO
Y1018,198482,16,267981,news,Japanese,NGO
Y1019,189564,69,198342,food,English,NGO
Y1020,123625,71,121179,food,English,Goverment
Y1021,48268,52,67715,news,Chinese,NGO
